,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1310,2771,20,RL,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,6,44,44,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Unf,0.0,396.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,864,0.0,1.0,1,0,3,1,TA,5,Typ,0,Attchd,44.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,0,2,2006,WD,Normal,172627.7969
1311,2772,190,RL,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,2fmCon,SFoyer,5,5,44,44,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,953.0,Unf,0.0,72.0,1025.0,GasA,TA,Y,SBrkr,1025,0,0,1025,1.0,0.0,1,0,3,1,TA,6,Typ,0,Missing,30.045619116582188,Missing,0.0,0.0,Missing,Missing,Y,96,80,0,0,0,0,0,3,2006,WD,Normal,173732.6895
1312,2773,70,RM,9856,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,106,1,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,716.0,716.0,GasA,Ex,Y,FuseA,1007,1007,0,2014,0.0,0.0,2,0,5,1,TA,8,Typ,0,Detchd,106.0,Unf,2.0,624.0,TA,TA,Y,0,72,167,0,0,0,0,6,2006,WD,Normal,209219.8448
1313,2774,50,RM,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,58,56,Gable,CompShg,MetalSd,MetalSd,Stone,264.0,TA,TA,CBlock,TA,TA,No,Rec,276.0,Unf,0.0,936.0,1212.0,GasA,Gd,Y,FuseA,1226,442,0,1668,1.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,58.0,Unf,1.0,240.0,TA,TA,Y,0,0,140,0,0,0,0,5,2006,WD,Normal,181059.3743
1314,2775,50,RM,5520,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,86,26,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,Fa,No,LwQ,284.0,Unf,0.0,863.0,1147.0,GasA,TA,N,SBrkr,1147,510,0,1657,0.0,0.0,1,0,4,1,Fa,9,Typ,1,Detchd,86.0,Unf,1.0,162.0,Fa,Fa,N,0,0,0,0,0,0,0,7,2006,WD,Normal,188515.443
1315,2776,50,RM,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,106,2,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,381.0,Unf,0.0,399.0,780.0,GasA,Ex,Y,SBrkr,940,476,0,1416,0.0,1.0,1,0,3,1,Gd,7,Typ,0,Detchd,50.0,Unf,2.0,400.0,TA,TA,Y,0,24,0,0,0,0,0,6,2006,WD,Normal,182164.2669
1316,2777,70,RM,6451,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,106,36,Gable,CompShg,AsbShng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Rec,208.0,Unf,0.0,504.0,712.0,GasA,Gd,Y,SBrkr,848,580,0,1428,1.0,0.0,1,0,4,1,TA,7,Typ,0,Detchd,21.0,Fin,2.0,576.0,TA,TA,Y,264,0,84,0,0,0,0,5,2006,WD,Normal,188137.9016
1317,2778,70,RM,3960,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,76,56,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,502.0,502.0,GasA,TA,N,SBrkr,502,502,0,1004,0.0,0.0,1,0,2,1,Gd,5,Typ,1,Detchd,76.0,Unf,1.0,200.0,Fa,TA,N,280,0,68,0,0,0,0,7,2006,WD,Normal,158893.5431
1318,2779,190,RM,7745,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6,106,56,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,938.0,938.0,GasA,Gd,N,SBrkr,1084,867,0,1951,0.0,0.0,2,0,4,2,Fa,9,Typ,0,Detchd,13.0,Unf,2.0,576.0,TA,TA,P,0,6,28,0,0,0,0,4,2006,WD,Normal,189579.6507
1319,2780,30,RM,7741,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5,82,56,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,BLQ,143.0,Rec,72.0,817.0,1032.0,GasA,Gd,N,FuseA,1032,0,0,1032,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,11.0,Unf,1.0,280.0,TA,TA,Y,0,0,112,0,0,0,0,6,2006,COD,Abnorml,165229.8035
1320,2781,30,RM,5633,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,81,56,Gable,CompShg,MetalSd,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,844.0,844.0,GasA,TA,Y,SBrkr,844,0,0,844,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,81.0,Unf,1.0,216.0,TA,TA,N,50,81,123,0,0,0,0,7,2006,WD,Normal,162186.0712
1321,2782,20,RM,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,5,56,56,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,54.0,RFn,1.0,528.0,TA,TA,Y,0,0,0,0,115,0,0,8,2006,COD,Normal,166374.8799
1322,2783,70,RM,7614,Pave,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,2Story,3,5,101,56,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0.0,Unf,0.0,738.0,738.0,GasA,Gd,Y,FuseA,714,662,0,1376,0.0,0.0,1,0,2,1,TA,7,Typ,0,Detchd,76.0,Unf,1.0,216.0,TA,TA,N,0,0,104,0,225,0,0,3,2006,WD,Normal,161665.185
1323,2784,190,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1Story,5,7,51,51,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,576.0,Unf,0.0,384.0,960.0,GasA,TA,Y,FuseA,960,0,0,960,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,30.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,175079.3288
1324,2785,50,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,82,56,Gable,CompShg,MetalSd,MetalSd,BrkFace,145.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,Ex,Y,SBrkr,816,750,0,1566,0.0,0.0,1,1,5,1,Gd,7,Typ,0,Detchd,30.0,Unf,2.0,450.0,TA,TA,Y,24,0,296,0,0,0,0,8,2006,WD,Normal,203840.87399999998
1325,2786,30,RM,7830,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,85,56,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,416.0,Unf,0.0,76.0,492.0,GasA,TA,Y,SBrkr,492,0,0,492,1.0,0.0,1,0,1,1,TA,3,Typ,0,Detchd,85.0,Unf,1.0,200.0,Fa,TA,N,0,0,78,0,0,0,0,6,2006,WD,Normal,152129.0789
1326,2787,50,RM,9576,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,61,56,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,310.0,Unf,0.0,460.0,770.0,GasA,TA,Y,SBrkr,885,297,0,1182,0.0,0.0,1,1,3,1,TA,5,Typ,0,Detchd,61.0,Unf,1.0,378.0,Fa,TA,Y,0,0,0,0,0,0,0,5,2006,WD,Normal,181012.1414
1327,2788,30,RM,5747,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,4,86,56,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,798.0,798.0,GasA,Gd,Y,SBrkr,840,0,0,840,0.0,0.0,1,0,2,1,Fa,5,Typ,0,Detchd,68.0,Unf,1.0,250.0,TA,Fa,N,112,0,0,0,0,0,0,6,2006,WD,Normal,161305.535
1328,2789,75,RM,6300,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,96,1,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1226.0,1226.0,GasA,Ex,Y,SBrkr,1226,878,0,2104,0.0,0.0,2,0,5,1,TA,9,Typ,0,Detchd,96.0,Unf,2.0,432.0,Fa,TA,P,0,341,88,0,0,0,0,7,2006,WD,Normal,203326.393
1329,2790,90,RM,5976,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,5,7,86,56,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Gd,N,FuseA,624,624,0,1248,0.0,0.0,2,0,2,2,TA,8,Typ,0,Missing,30.045619116582188,Missing,0.0,0.0,Missing,Missing,N,0,130,256,0,0,0,0,12,2006,WD,Normal,168385.5711
1330,2791,20,RM,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,48,48,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,GasA,Ex,Y,SBrkr,960,0,0,960,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,4.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,4500,7,2006,WD,Normal,183564.3652
1331,2792,50,C (all),4761,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,3,88,56,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1020.0,1020.0,GasA,Fa,N,FuseP,1020,0,0,1020,0.0,0.0,1,0,2,1,Fa,5,Typ,0,Missing,30.045619116582188,Missing,0.0,0.0,Missing,Missing,N,0,0,105,0,0,0,0,10,2006,ConLD,Normal,163784.6194
1332,2793,70,RL,11737,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,7,82,10,Gambrel,CompShg,BrkComm,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,848.0,848.0,GasW,TA,N,SBrkr,1017,810,0,1827,0.0,0.0,1,0,2,1,TA,9,Typ,1,Detchd,63.0,Unf,1.0,240.0,Fa,TA,Y,27,36,42,0,0,0,0,5,2006,WD,Normal,171989.1922
1333,2794,50,RM,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,3,5,76,56,Gable,CompShg,AsbShng,AsbShng,None,0.0,Gd,TA,CBlock,TA,TA,No,Rec,347.0,Unf,0.0,381.0,728.0,GasA,Ex,Y,SBrkr,728,434,0,1162,1.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,76.0,Unf,1.0,258.0,Fa,Po,Y,0,24,0,0,0,0,0,11,2006,ConLI,Abnorml,180839.9562
1334,2795,50,RM,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,76,22,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,741.0,741.0,GasA,Gd,Y,SBrkr,741,583,0,1324,0.0,0.0,1,0,3,1,Gd,7,Typ,0,Detchd,76.0,Unf,1.0,180.0,Fa,TA,Y,0,0,55,0,0,0,0,2,2006,WD,Normal,170895.9232
1335,2796,30,RL,11672,Pave,IR2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,81,56,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,Y,FuseA,816,0,0,816,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,81.0,Unf,1.0,210.0,Fa,Fa,N,168,0,112,0,0,0,0,7,2006,WD,Normal,174071.0548
1336,2797,50,RM,33120,Pave,IR3,Lvl,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,5,44,44,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1595.0,1595.0,GasA,TA,Y,SBrkr,1611,875,0,2486,0.0,0.0,2,0,5,1,TA,8,Typ,1,Detchd,44.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,0,10,2006,WD,Normal,259423.8591
1337,2798,50,RM,10320,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,82,56,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,596.0,596.0,GasA,Po,Y,FuseF,834,596,0,1430,0.0,0.0,2,0,3,1,Fa,7,Typ,0,Detchd,82.0,Unf,2.0,370.0,Fa,Fa,Y,218,0,0,0,210,0,0,10,2006,WD,Abnorml,188000.8247
1338,2799,70,RM,7518,Pave,Reg,Lvl,AllPub,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,8,96,2,Gable,CompShg,AsbShng,Plywood,None,0.0,Fa,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,396.0,396.0,GasA,Gd,Y,SBrkr,665,665,0,1330,0.0,0.0,1,0,3,1,TA,7,Typ,0,Detchd,5.0,Unf,1.0,390.0,TA,TA,N,0,72,45,0,0,0,0,7,2006,WD,Normal,179171.7036
1339,2800,30,RM,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,4,87,56,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,610.0,610.0,GasA,Ex,N,FuseA,819,0,0,819,0.0,0.0,1,0,2,1,Gd,4,Typ,0,Missing,30.045619116582188,Missing,0.0,0.0,Missing,Missing,N,0,0,0,0,0,0,0,9,2006,WD,Abnorml,171022.2414
1340,2801,30,RM,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,6,76,56,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,343.0,Unf,0.0,641.0,984.0,GasA,TA,Y,FuseF,984,0,0,984,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,76.0,Unf,1.0,308.0,TA,TA,N,0,0,164,0,0,0,0,3,2006,ConLI,Family,174126.2972
1341,2802,50,RL,12375,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,5,55,55,Gable,CompShg,HdBoard,HdBoard,Stone,41.0,TA,Fa,CBlock,TA,TA,No,BLQ,329.0,Unf,0.0,477.0,806.0,GasA,TA,Y,SBrkr,1081,341,0,1422,1.0,0.0,1,0,3,1,TA,7,Typ,1,Detchd,55.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,187625.5733
1342,2803,90,RL,11136,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Feedr,Duplex,1Story,6,5,42,42,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1921.0,1921.0,GasA,TA,Y,SBrkr,1921,0,0,1921,0.0,0.0,2,0,4,2,TA,8,Typ,0,Detchd,42.0,Unf,2.0,576.0,TA,TA,Y,0,180,0,0,0,0,0,7,2006,WD,Normal,199567.9464
1343,2804,20,RL,21370,Pave,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,56,56,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,TA,Y,FuseA,1640,0,0,1640,0.0,0.0,1,0,3,1,TA,7,Min1,1,Attchd,56.0,RFn,2.0,394.0,TA,TA,Y,0,0,225,0,0,0,600,6,2006,WD,Normal,205328.0782
1344,2805,30,RL,8250,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,71,56,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,TA,N,SBrkr,1032,0,0,1032,0.0,0.0,1,0,2,1,TA,6,Typ,1,Detchd,67.0,Unf,1.0,260.0,TA,TA,Y,0,0,121,0,0,0,0,6,2006,WD,Normal,166231.535
1345,2806,30,RL,5220,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,3,70,56,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,830.0,830.0,GasA,Gd,Y,SBrkr,879,0,0,879,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,70.0,Unf,1.0,180.0,TA,TA,P,0,108,0,0,0,0,0,1,2006,WD,Normal,154743.9161
1346,2807,20,RL,5500,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,5,2,2,Shed,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Gd,Mn,GLQ,510.0,LwQ,373.0,190.0,1073.0,GasA,Ex,Y,SBrkr,1073,0,0,1073,1.0,0.0,2,0,2,1,TA,4,Typ,0,Detchd,2.0,Unf,1.0,246.0,TA,TA,Y,0,120,0,0,0,0,0,5,2006,WD,Normal,159714.53699999998
1347,2808,20,RL,11327,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,39,39,Hip,CompShg,HdBoard,HdBoard,BrkFace,305.0,TA,TA,CBlock,TA,TA,Av,ALQ,779.0,Unf,0.0,285.0,1064.0,GasA,TA,Y,SBrkr,1064,0,0,1064,0.0,1.0,1,0,3,1,TA,6,Typ,1,Attchd,39.0,Unf,2.0,528.0,TA,TA,Y,314,48,0,0,0,0,0,6,2006,WD,Normal,185563.0691
1348,2809,80,RL,10366,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,42,42,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,Av,GLQ,456.0,Unf,0.0,456.0,912.0,GasA,TA,Y,SBrkr,934,0,0,934,0.0,1.0,1,0,2,1,TA,4,Typ,0,Attchd,42.0,Unf,1.0,336.0,TA,TA,Y,77,0,0,0,0,0,500,7,2006,WD,Normal,171500.7967
1349,2810,20,RL,9000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,40,40,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,773.0,Unf,0.0,286.0,1059.0,GasA,Gd,Y,SBrkr,1059,0,0,1059,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,40.0,Fin,1.0,286.0,TA,TA,Y,0,88,0,0,0,0,0,6,2006,WD,Abnorml,180983.4438
1350,2811,20,RL,9535,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,39,39,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,TA,TA,CBlock,TA,TA,No,BLQ,194.0,LwQ,982.0,0.0,1176.0,GasA,TA,Y,SBrkr,1458,0,0,1458,1.0,0.0,1,1,3,1,TA,7,Typ,1,Attchd,39.0,Unf,2.0,512.0,TA,TA,Y,284,0,0,0,0,0,0,7,2006,WD,Normal,183141.2369
1351,2812,80,RL,7176,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,6,28,28,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,794.0,Unf,0.0,166.0,960.0,GasA,Fa,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,TA,6,Typ,1,Detchd,27.0,Unf,2.0,616.0,TA,TA,Y,131,0,0,0,180,0,0,7,2006,WD,Normal,178498.6345
1352,2813,90,RL,9662,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5,4,29,29,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1967.0,1967.0,GasA,TA,Y,SBrkr,1967,0,0,1967,0.0,0.0,2,0,6,2,TA,10,Typ,0,Attchd,29.0,Fin,2.0,580.0,TA,TA,Y,170,0,0,0,0,0,0,8,2006,WD,Normal,224323.7105
1353,2814,90,RL,8235,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5,4,29,29,Gable,CompShg,Plywood,Plywood,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,Rec,483.0,Unf,0.0,1466.0,1949.0,GasA,TA,Y,SBrkr,1949,0,0,1949,0.0,0.0,2,0,6,2,TA,10,Typ,0,Attchd,29.0,RFn,2.0,586.0,TA,TA,Y,32,0,0,0,0,0,0,5,2006,WD,Normal,218200.6421
1354,2815,30,RL,17529,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,82,56,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,872.0,872.0,GasA,Fa,N,FuseF,872,0,0,872,0.0,0.0,1,0,2,1,Fa,5,Mod,1,Detchd,82.0,Unf,1.0,322.0,Fa,Fa,N,0,0,116,0,0,0,0,4,2006,WD,Normal,182283.1778
1355,2816,20,RL,20355,Pave,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,6,39,39,Gable,Tar&Grv,Plywood,Plywood,BrkFace,123.0,TA,TA,CBlock,Gd,TA,Av,Rec,810.0,ALQ,826.0,229.0,1865.0,GasA,TA,Y,SBrkr,1830,0,0,1830,1.0,0.0,1,0,2,1,TA,6,Typ,2,Attchd,39.0,Unf,2.0,521.0,TA,TA,Y,0,115,168,0,0,0,0,6,2006,WD,Normal,190054.6392
1356,2817,20,RL,13050,Pave,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,6,43,43,Flat,Tar&Grv,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,Gd,TA,Av,Rec,104.0,ALQ,850.0,46.0,1000.0,GasA,Ex,Y,SBrkr,1000,0,0,1000,1.0,0.0,1,0,1,1,TA,4,Typ,2,Attchd,13.0,Unf,2.0,575.0,TA,TA,Y,238,0,148,0,0,0,0,4,2006,WD,Normal,160192.4539
1357,2818,85,RL,10820,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,35,34,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,PConc,Gd,TA,Av,GLQ,535.0,Rec,159.0,88.0,782.0,GasA,Ex,Y,SBrkr,810,0,0,810,1.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,33.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,171289.3936
1358,2819,150,RL,1700,Pave,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5,26,25,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,397.0,Unf,0.0,33.0,430.0,GasA,TA,Y,SBrkr,880,680,140,1700,1.0,0.0,2,1,2,1,Gd,7,Typ,0,Basment,26.0,Fin,1.0,450.0,Gd,TA,Y,188,36,0,0,200,0,0,4,2006,WD,Normal,151131.0987
1359,2820,20,RL,9375,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,52,52,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,799.0,Unf,0.0,168.0,967.0,GasA,Ex,Y,SBrkr,1350,0,0,1350,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,52.0,RFn,2.0,504.0,TA,TA,Y,237,0,0,0,0,0,0,6,2006,WD,Normal,181721.4582
1360,2821,50,RL,6488,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,64,56,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,230.0,Unf,0.0,569.0,799.0,GasA,Ex,N,FuseA,799,351,0,1150,0.0,0.0,1,0,3,1,TA,6,Mod,2,BuiltIn,64.0,Unf,1.0,215.0,TA,TA,Y,264,0,0,0,0,0,0,3,2006,WD,Family,172725.0539
